id_str,tweet_created_at,user_screen_name,user_id_str,user_statuses_count,user_favourites_count,user_protected,user_listed_count,user_following,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_created_at,tweet_language,text_,favorite_count,favorited,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,retweet_count,retweeted,text
'793820462098812928',Wed Nov 02 14:22:01 +0000 2016,luciensabre,447433286,48299,46049,FALSE,53,FALSE,Anime & Manga | Yaoi | Slash | Harry Potter | The Hobbit | Teen Wolf | The Walking Dead | Kingsman S.S. | Internet | Fan Fictions | Web design,Italy,FALSE,135,168,Mon Dec 26 22:02:13 +0000 2011,en,"@AmazonHelp 2 items won't, it always happens with DHL shipping: items due on i.e. Monday, DHL delivers on Tuesday. Always.",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793821267912691713',Wed Nov 02 14:25:13 +0000 2016,luciensabre,447433286,48299,46049,FALSE,53,FALSE,Anime & Manga | Yaoi | Slash | Harry Potter | The Hobbit | Teen Wolf | The Walking Dead | Kingsman S.S. | Internet | Fan Fictions | Web design,Italy,FALSE,135,168,Mon Dec 26 22:02:13 +0000 2011,en,"@AmazonHelp Based on my experience (4 shipments), due to internal processing times, DHL is not compatible with the One-Day Delivery option.",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'794155437822246912',Thu Nov 03 12:33:05 +0000 2016,luciensabre,447433286,48299,46049,FALSE,53,FALSE,Anime & Manga | Yaoi | Slash | Harry Potter | The Hobbit | Teen Wolf | The Walking Dead | Kingsman S.S. | Internet | Fan Fictions | Web design,Italy,FALSE,135,168,Mon Dec 26 22:02:13 +0000 2011,en,"@AmazonHelp As I foresaw, my order's 2nd shipment won't come today....because up to this hour the parcel is parked in a DHL's UK facility.",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793486927815184384',Tue Nov 01 16:16:40 +0000 2016,Itsme_sarfaraz,1970607968,3275,1696,FALSE,229,FALSE,"Social Media Marketer, Digital Marketing Strategist, Blogger, Growth Hacker, Fascinated By Technology. #ManchesterUnited fan! 
'Tweets are personal opinions'","Pune, India",FALSE,2031,1498,Sat Oct 19 06:31:00 +0000 2013,en,Have called your customer service people 4 times since morning regarding the scheduled delivery of my product. @amazonIN,0,FALSE,,,,0,FALSE,
'793501358687154176',Tue Nov 01 17:14:01 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@Itsme_sarfaraz Hey! Was the estimated delivery date for the package missed? ^MM,0,FALSE,Itsme_sarfaraz,7.93E+17,1970607968,0,FALSE,
'793520808266194945',Tue Nov 01 18:31:18 +0000 2016,Itsme_sarfaraz,1970607968,3275,1696,FALSE,229,FALSE,"Social Media Marketer, Digital Marketing Strategist, Blogger, Growth Hacker, Fascinated By Technology. #ManchesterUnited fan! 
'Tweets are personal opinions'","Pune, India",FALSE,2031,1498,Sat Oct 19 06:31:00 +0000 2013,en,@AmazonHelp I received a msg in the morning that i would be receiving my product by today.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793531304440655872',Tue Nov 01 19:13:00 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@Itsme_sarfaraz Hey! Sorry for the trouble. It would have been a wrong tracking update. The delivery would be attempted on the next 1/2^MM,0,FALSE,Itsme_sarfaraz,7.94E+17,1970607968,0,FALSE,
'793531437546962944',Tue Nov 01 19:13:32 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@Itsme_sarfaraz business day. Rest assured corrective actions will be taken against the carrier as well. Do keep us posted. 2/2 ^MM,0,FALSE,Itsme_sarfaraz,7.94E+17,1970607968,0,FALSE,
'793532027127619584',Tue Nov 01 19:15:53 +0000 2016,Itsme_sarfaraz,1970607968,3275,1696,FALSE,229,FALSE,"Social Media Marketer, Digital Marketing Strategist, Blogger, Growth Hacker, Fascinated By Technology. #ManchesterUnited fan! 
'Tweets are personal opinions'","Pune, India",FALSE,2031,1498,Sat Oct 19 06:31:00 +0000 2013,en,@AmazonHelp @amazonIN fails to deliver product on time and blames the customer for not being present to receive the delivery. Pathetic!,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793575598434185216',Tue Nov 01 22:09:01 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,"@Itsme_sarfaraz Hi, this is noted as a feedback and will be shared internally. A missed delivery would result in an (1/2)^YP",0,FALSE,Itsme_sarfaraz,7.94E+17,1970607968,0,FALSE,
'793575736447819776',Tue Nov 01 22:09:34 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@Itsme_sarfaraz attempt on next business day. Can you tell us more about estimated delivery date?(2/2^YP),0,FALSE,Itsme_sarfaraz,7.94E+17,1970607968,0,FALSE,
'793861748940038145',Wed Nov 02 17:06:04 +0000 2016,Itsme_sarfaraz,1970607968,3275,1696,FALSE,229,FALSE,"Social Media Marketer, Digital Marketing Strategist, Blogger, Growth Hacker, Fascinated By Technology. #ManchesterUnited fan! 
'Tweets are personal opinions'","Pune, India",FALSE,2031,1498,Sat Oct 19 06:31:00 +0000 2013,en,@AmazonHelp Another Day gone &amp; No delivery yet! When is your next working business day going to come?,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793980001246801920',Thu Nov 03 00:55:58 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,@Itsme_sarfaraz Sorry for the inconvenience. Please drop your details here: https://t.co/O6EwT0XQcg so that we can get in touch with you.^VM,0,FALSE,Itsme_sarfaraz,7.94E+17,1970607968,0,FALSE,@Itsme_sarfaraz Sorry for the inconvenience. Please drop your details here: https://t.co/O6EwT0XQcg so that we can get in touch with you.^VM
'794069790583324672',Thu Nov 03 06:52:45 +0000 2016,Itsme_sarfaraz,1970607968,3275,1696,FALSE,229,FALSE,"Social Media Marketer, Digital Marketing Strategist, Blogger, Growth Hacker, Fascinated By Technology. #ManchesterUnited fan! 
'Tweets are personal opinions'","Pune, India",FALSE,2031,1498,Sat Oct 19 06:31:00 +0000 2013,en,@AmazonHelp I have already given my details which are required in the above link earlier. Still there has been no contact yet!,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'794102786648588288',Thu Nov 03 09:03:52 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,"@Itsme_sarfaraz Hey, sorry for the delay. We'll get in touch with you soon. ^AK",0,FALSE,Itsme_sarfaraz,7.94E+17,1970607968,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793487347027369984',Tue Nov 01 16:18:20 +0000 2016,iwritegarima,3285473358,365,11,FALSE,6,FALSE,Health junkie | Foodie | Running,"New Delhi, India",FALSE,63,88,Mon Jul 20 15:16:34 +0000 2015,en,@amazon- you guys give details and reject the cases without checking the order delivery history ??,0,FALSE,amazon,,20793816,0,FALSE,
'793524392689070080',Tue Nov 01 18:45:32 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@iwritegarima Hey! We've sent you an email correspondence with an update. Do keep us posted. ^MM,0,FALSE,iwritegarima,7.93E+17,3285473358,0,FALSE,
'794406541742997504',Fri Nov 04 05:10:53 +0000 2016,iwritegarima,3285473358,365,11,FALSE,6,FALSE,Health junkie | Foodie | Running,"New Delhi, India",FALSE,63,88,Mon Jul 20 15:16:34 +0000 2015,en,"@AmazonHelp no email correspondece yet received to me, why you delaying it????",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793488232872747010',Tue Nov 01 16:21:51 +0000 2016,GeralynWichers,1112166661,2648,1754,FALSE,27,FALSE,"I'm either writing about the apocalypse or training to survive it. Author, marathoner (yay!), coffee addict, CreComm student.",,FALSE,352,305,Tue Jan 22 17:40:44 +0000 2013,en,"Cursed Seed's online debut is delayed by the mysterious disappearance of the Kindle edition. What's the problem, Amazon? #writerslife https://t.co/rEjiFp3fd5",0,FALSE,,,,0,FALSE,"Cursed Seed's online debut is delayed by the mysterious disappearance of the Kindle edition. What's the problem, Amazon? #writerslife https://t.co/rEjiFp3fd5"
'793494568427749381',Tue Nov 01 16:47:02 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@GeralynWichers Sorry to hear about the delay! Please reach out to us at https://t.co/NXjsgsbAOh for assistance with this problem. ^PF,0,FALSE,GeralynWichers,7.93E+17,1112166661,0,FALSE,@GeralynWichers Sorry to hear about the delay! Please reach out to us at https://t.co/NXjsgsbAOh for assistance with this problem. ^PF
'793528412287569921',Tue Nov 01 19:01:31 +0000 2016,GeralynWichers,1112166661,2648,1754,FALSE,27,FALSE,"I'm either writing about the apocalypse or training to survive it. Author, marathoner (yay!), coffee addict, CreComm student.",,FALSE,352,305,Tue Jan 22 17:40:44 +0000 2013,en,@AmazonHelp my publisher has already been in touch. Thanks!,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793489707854340096',Tue Nov 01 16:27:43 +0000 2016,GinaShaw_,422175328,3103,2784,FALSE,16,FALSE,"Working, Blogging and setting up a local crochet retreat https://t.co/Jy6pgwEEJ1",Bath,FALSE,269,388,Sat Nov 26 22:36:51 +0000 2011,en,"Nice try @AmazonUK, but the item hasn't been delivered to me as I've been at work all day.... https://t.co/NNkDqjBD3X",0,FALSE,,,,0,FALSE,"Nice try @AmazonUK, but the item hasn't been delivered to me as I've been at work all day.... https://t.co/NNkDqjBD3X"
'793495689372237824',Tue Nov 01 16:51:29 +0000 2016,AmazonHelp,85741735,2225451,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,"@GinaShaw_ I'm sorry to see this! If the item isn't there when you get home, please reach out to us here: https://t.co/qy3J24VGxb. ^LS",0,FALSE,GinaShaw_,7.93E+17,422175328,0,FALSE,"@GinaShaw_ I'm sorry to see this! If the item isn't there when you get home, please reach out to us here: https://t.co/qy3J24VGxb. ^LS"
'793503801097543681',Tue Nov 01 17:23:43 +0000 2016,GinaShaw_,422175328,3103,2784,FALSE,16,FALSE,"Working, Blogging and setting up a local crochet retreat https://t.co/Jy6pgwEEJ1",Bath,FALSE,269,388,Sat Nov 26 22:36:51 +0000 2011,en,@AmazonHelp the item was left under the doormat - could feedback be given about the info left as there wasn't a note or any direction?,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793507649329500160',Tue Nov 01 17:39:00 +0000 2016,AmazonHelp,85741735,2225451,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,"@GinaShaw_ Definitely, contact us so we can provide shipping feedback. Your issue is something we need to examine in real time. ^SW",0,FALSE,GinaShaw_,7.94E+17,422175328,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793490018215964673',Tue Nov 01 16:28:57 +0000 2016,Pratik_T,60004557,2844,42,FALSE,4,FALSE,Analyst,India,FALSE,73,136,Sat Jul 25 07:01:52 +0000 2009,en,"@amazonIN, @JeffBezos @Lenovo_in @XiaomiIndia @Moto_IND @amazon Festive diaries
How Amazon ruined my Diwali https://t.co/MoCQ8TZD1p",0,FALSE,amazonIN,,1282946089,0,FALSE,"@amazonIN, @JeffBezos @Lenovo_in @XiaomiIndia @Moto_IND @amazon Festive diaries
How Amazon ruined my Diwali https://t.co/MoCQ8TZD1p"
'793520231696232448',Tue Nov 01 18:29:00 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@Pratik_T Hey! I'm sorry about that. I'd like to know what went wrong so that I can help you accordingly. ^MM,0,FALSE,Pratik_T,7.93E+17,60004557,0,FALSE,
'793629006440439808',Wed Nov 02 01:41:14 +0000 2016,Pratik_T,60004557,2844,42,FALSE,4,FALSE,Analyst,India,FALSE,73,136,Sat Jul 25 07:01:52 +0000 2009,en,@AmazonHelp my post is very detailed. Please take some time to read it. U will come to know that every thing @amazonIN is doing is wrong,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793641430812155904',Wed Nov 02 02:30:36 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@Pratik_T Apologies for any inconvenience! Please reach us from here : https://t.co/rS49hgaADF We'll look into this and assist you. ^SV,0,FALSE,Pratik_T,7.94E+17,60004557,0,FALSE,@Pratik_T Apologies for any inconvenience! Please reach us from here : https://t.co/rS49hgaADF We'll look into this and assist you. ^SV
'793805437523075072',Wed Nov 02 13:22:19 +0000 2016,Pratik_T,60004557,2844,42,FALSE,4,FALSE,Analyst,India,FALSE,73,136,Sat Jul 25 07:01:52 +0000 2009,en,@AmazonHelp I have written many emails to guys and yet there has been no intention of @amazonIN to solve the issue...@amazon @JeffBezos,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793861984525676544',Wed Nov 02 17:07:01 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,"@Pratik_T Hi, sorry to know about this. Please share your details here: https://t.co/GIJyeYqKE0 I'll connect with you on this. ^OG.",0,FALSE,Pratik_T,7.94E+17,60004557,0,FALSE,"@Pratik_T Hi, sorry to know about this. Please share your details here: https://t.co/GIJyeYqKE0 I'll connect with you on this. ^OG."
,,,,,,,,,,,,,,,,,,,,,,,,
'793490071055773696',Tue Nov 01 16:29:09 +0000 2016,K11288Kumar,2789430008,37,2,FALSE,0,FALSE,,,FALSE,6,20,Thu Sep 04 08:59:21 +0000 2014,en,"@amazonIN please improve you services before you get out of business, my  festive season was screwed, you care team is useless..sad expnc",0,FALSE,amazonIN,,1282946089,0,FALSE,
'793529537279721472',Tue Nov 01 19:05:59 +0000 2016,AmazonHelp,85741735,2225435,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149567,53,Wed Oct 28 04:17:54 +0000 2009,en,"@K11288Kumar Hi there, we are sorry you feel that way. Could you please elaborate the issue you've faced? We'd like to help. ^VM",0,FALSE,K11288Kumar,7.93E+17,2789430008,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793490205005209600',Tue Nov 01 16:29:41 +0000 2016,S11OAS,253242925,6282,1479,FALSE,9,FALSE,Waitrose reduced sticker predator. Coventry City fan. I like to eat Baked Beans.. a lot.,Bromsgrove,FALSE,581,1245,Wed Feb 16 21:10:24 +0000 2011,en,"@AmazonHelp ordered placed on prime yesterday, still not arrived? Do Royal Mail still deliver around this time? #lostmyrag",0,FALSE,AmazonHelp,,85741735,0,FALSE,
'793491291988426752',Tue Nov 01 16:34:01 +0000 2016,AmazonHelp,85741735,2225504,11367,FALSE,792,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149570,53,Wed Oct 28 04:17:54 +0000 2009,en,@o_marion11 I'm sorry. What is the current tracking and delivery date showing as here: https://t.co/aaDyEz1VgE? ^RM,0,FALSE,S11OAS,7.93E+17,253242925,0,FALSE,@o_marion11 I'm sorry. What is the current tracking and delivery date showing as here: https://t.co/aaDyEz1VgE? ^RM
'793492910603993089',Tue Nov 01 16:40:26 +0000 2016,S11OAS,253242925,6282,1479,FALSE,9,FALSE,Waitrose reduced sticker predator. Coventry City fan. I like to eat Baked Beans.. a lot.,Bromsgrove,FALSE,581,1245,Wed Feb 16 21:10:24 +0000 2011,en,"@AmazonHelp it says arriving today, on the way etc. But I've never known Royal Mail delivery this late, and they've already delivered 2day.",0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793494437343223808',Tue Nov 01 16:46:30 +0000 2016,AmazonHelp,85741735,2225504,11367,FALSE,792,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149570,53,Wed Oct 28 04:17:54 +0000 2009,en,@o_marion11 Deliveries occur until 22:00. We want to make sure you get it so please keep us posted on the status! ^HB,0,FALSE,S11OAS,7.93E+17,253242925,0,FALSE,
'793788577528381440',Wed Nov 02 12:15:19 +0000 2016,S11OAS,253242925,6282,1479,FALSE,9,FALSE,Waitrose reduced sticker predator. Coventry City fan. I like to eat Baked Beans.. a lot.,Bromsgrove,FALSE,581,1245,Wed Feb 16 21:10:24 +0000 2011,en,@AmazonHelp still not arrived. Ridiculous,0,FALSE,AmazonHelp,7.93E+17,85741735,0,FALSE,
'793791154018025472',Wed Nov 02 12:25:33 +0000 2016,AmazonHelp,85741735,2225504,11367,FALSE,792,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149570,53,Wed Oct 28 04:17:54 +0000 2009,en,@o_marion11 Sorry again for the wait. Have you received any emails with info on a delay or has your tracking info updated? ^BG,0,FALSE,S11OAS,7.94E+17,253242925,0,FALSE,
